wingull, https://img.pokemondb.net/artwork/wingull.jpg,278," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Seagull Pokémon, 0.6 m (2′00″), 9.5 kg (20.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/hydration"" title=""Heals status problems if it is raining."">Hydration</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,6
pelipper, https://img.pokemondb.net/artwork/pelipper.jpg,279," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Water Bird Pokémon, 1.2 m (3′11″), 28.0 kg (61.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/drizzle"" title=""The Pokémon makes it rain when it enters a battle."">Drizzle</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,3
ralts, https://img.pokemondb.net/artwork/ralts.jpg,280," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Feeling Pokémon, 0.4 m (1′04″), 6.6 kg (14.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/trace"" title=""The Pokémon copies a foe's Ability."">Trace</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",7
kirlia, https://img.pokemondb.net/artwork/kirlia.jpg,281," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Emotion Pokémon, 0.8 m (2′07″), 20.2 kg (44.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/trace"" title=""The Pokémon copies a foe's Ability."">Trace</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",6
gardevoir, https://img.pokemondb.net/artwork/gardevoir.jpg,282," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Embrace Pokémon, 1.6 m (5′03″), 48.4 kg (106.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/synchronize"" title=""Passes a burn", poison," or paralysis to the foe."">Synchronize</a></span><br/><span class=""text-muted"">2. <a href=""/ability/trace"" title=""The Pokémon copies a foe's Ability."">Trace</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",6
surskit, https://img.pokemondb.net/artwork/surskit.jpg,283," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Pond Skater Pokémon, 0.5 m (1′08″), 1.7 kg (3.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,7
masquerain, https://img.pokemondb.net/artwork/masquerain.jpg,284," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Eyeball Pokémon, 0.8 m (2′07″), 3.6 kg (7.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><small class=""text-muted""><a href=""/ability/unnerve"" title=""Makes the foe nervous and unable to eat Berries."">Unnerve</a> (hidden ability)</small><br/>",,,5
shroomish, https://img.pokemondb.net/artwork/shroomish.jpg,285," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Mushroom Pokémon, 0.4 m (1′04″), 4.5 kg (9.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/effect-spore"" title=""Contact may poison or cause paralysis or sleep."">Effect Spore</a></span><br/><span class=""text-muted"">2. <a href=""/ability/poison-heal"" title=""Restores HP if the Pokémon is poisoned."">Poison Heal</a></span><br/><small class=""text-muted""><a href=""/ability/quick-feet"" title=""Boosts Speed if there is a status problem."">Quick Feet</a> (hidden ability)</small><br/>",,,4
breloom, https://img.pokemondb.net/artwork/breloom.jpg,286," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Mushroom Pokémon, 1.2 m (3′11″), 39.2 kg (86.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/effect-spore"" title=""Contact may poison or cause paralysis or sleep."">Effect Spore</a></span><br/><span class=""text-muted"">2. <a href=""/ability/poison-heal"" title=""Restores HP if the Pokémon is poisoned."">Poison Heal</a></span><br/><small class=""text-muted""><a href=""/ability/technician"" title=""Powers up the Pokémon's weaker moves."">Technician</a> (hidden ability)</small><br/>",,,3
slakoth, https://img.pokemondb.net/artwork/slakoth.jpg,287," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Slacker Pokémon, 0.8 m (2′07″), 24.0 kg (52.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/truant"" title=""Pokémon can't attack on consecutive turns."">Truant</a></span><br/>",,,7
vigoroth, https://img.pokemondb.net/artwork/vigoroth.jpg,288," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Wild Monkey Pokémon, 1.4 m (4′07″), 46.5 kg (102.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a></span><br/>",,,7
slaking, https://img.pokemondb.net/artwork/slaking.jpg,289," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Lazy Pokémon, 2.0 m (6′07″), 130.5 kg (287.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/truant"" title=""Pokémon can't attack on consecutive turns."">Truant</a></span><br/>",,,6
nincada, https://img.pokemondb.net/artwork/nincada.jpg,290," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Trainee Pokémon, 0.5 m (1′08″), 5.5 kg (12.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/compound-eyes"" title=""The Pokémon's accuracy is boosted."">Compound Eyes</a></span><br/><small class=""text-muted""><a href=""/ability/run-away"" title=""Enables a sure getaway from wild Pokémon."">Run Away</a> (hidden ability)</small><br/>",,,4
ninjask, https://img.pokemondb.net/artwork/ninjask.jpg,291," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Ninja Pokémon, 0.8 m (2′07″), 12.0 kg (26.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/speed-boost"" title=""Its Speed stat is gradually boosted."">Speed Boost</a></span><br/><small class=""text-muted""><a href=""/ability/infiltrator"" title=""Passes through the foe's barrier and strikes."">Infiltrator</a> (hidden ability)</small><br/>",,,3
shedinja, https://img.pokemondb.net/artwork/shedinja.jpg,292," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Shed Pokémon, 0.8 m (2′07″), 1.2 kg (2.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/wonder-guard"" title=""Only supereffective moves will hit."">Wonder Guard</a></span><br/>",,,3
whismur, https://img.pokemondb.net/artwork/whismur.jpg,293," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Whisper Pokémon, 0.6 m (2′00″), 16.3 kg (35.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a></span><br/><small class=""text-muted""><a href=""/ability/rattled"" title=""Bug"," Ghost or Dark type moves scare it and boost its Speed."">Rattled</a> (hidden ability)</small><br/>",,6
loudred, https://img.pokemondb.net/artwork/loudred.jpg,294," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Big Voice Pokémon, 1.0 m (3′03″), 40.5 kg (89.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a></span><br/><small class=""text-muted""><a href=""/ability/scrappy"" title=""Enables moves to hit Ghost-type Pokémon."">Scrappy</a> (hidden ability)</small><br/>",,,5
exploud, https://img.pokemondb.net/artwork/exploud.jpg,295," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Loud Noise Pokémon, 1.5 m (4′11″), 84.0 kg (185.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a></span><br/><small class=""text-muted""><a href=""/ability/scrappy"" title=""Enables moves to hit Ghost-type Pokémon."">Scrappy</a> (hidden ability)</small><br/>",,,4
makuhita, https://img.pokemondb.net/artwork/makuhita.jpg,296," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Guts Pokémon, 1.0 m (3′03″), 86.4 kg (190.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a></span><br/><span class=""text-muted"">2. <a href=""/ability/guts"" title=""Boosts Attack if there is a status problem."">Guts</a></span><br/><small class=""text-muted""><a href=""/ability/sheer-force"" title=""Removes added effects to increase move damage."">Sheer Force</a> (hidden ability)</small><br/>",,,5
hariyama, https://img.pokemondb.net/artwork/hariyama.jpg,297," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Arm Thrust Pokémon, 2.3 m (7′07″), 253.8 kg (559.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a></span><br/><span class=""text-muted"">2. <a href=""/ability/guts"" title=""Boosts Attack if there is a status problem."">Guts</a></span><br/><small class=""text-muted""><a href=""/ability/sheer-force"" title=""Removes added effects to increase move damage."">Sheer Force</a> (hidden ability)</small><br/>",,,3
azurill, https://img.pokemondb.net/artwork/azurill.jpg,298," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Polka Dot Pokémon, 0.2 m (0′08″), 2.0 kg (4.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a></span><br/><span class=""text-muted"">2. <a href=""/ability/huge-power"" title=""Raises the Pokémon's Attack stat."">Huge Power</a></span><br/><small class=""text-muted""><a href=""/ability/sap-sipper"" title=""Boosts Attack when hit by a Grass-type move."">Sap Sipper</a> (hidden ability)</small><br/>",,,7
nosepass, https://img.pokemondb.net/artwork/nosepass.jpg,299," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Compass Pokémon, 1.0 m (3′03″), 97.0 kg (213.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/magnet-pull"" title=""Prevents Steel-type Pokémon from escaping."">Magnet Pull</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,6
skitty, https://img.pokemondb.net/artwork/skitty.jpg,300," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Kitten Pokémon, 0.6 m (2′00″), 11.0 kg (24.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/cute-charm"" title=""Contact with the Pokémon may cause infatuation."">Cute Charm</a></span><br/><span class=""text-muted"">2. <a href=""/ability/normalize"" title=""All the Pokémon's moves become the Normal type."">Normalize</a></span><br/><small class=""text-muted""><a href=""/ability/wonder-skin"" title=""Makes status-changing moves more likely to miss."">Wonder Skin</a> (hidden ability)</small><br/>",,,8
delcatty, https://img.pokemondb.net/artwork/delcatty.jpg,301," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Prim Pokémon, 1.1 m (3′07″), 32.6 kg (71.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/cute-charm"" title=""Contact with the Pokémon may cause infatuation."">Cute Charm</a></span><br/><span class=""text-muted"">2. <a href=""/ability/normalize"" title=""All the Pokémon's moves become the Normal type."">Normalize</a></span><br/><small class=""text-muted""><a href=""/ability/wonder-skin"" title=""Makes status-changing moves more likely to miss."">Wonder Skin</a> (hidden ability)</small><br/>",,,9
sableye, https://img.pokemondb.net/artwork/sableye.jpg,302," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Darkness Pokémon, 0.5 m (1′08″), 11.0 kg (24.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/stall"" title=""The Pokémon moves after all other Pokémon do."">Stall</a></span><br/><small class=""text-muted""><a href=""/ability/prankster"" title=""Gives priority to a status move."">Prankster</a> (hidden ability)</small><br/>",,,6
mawile, https://img.pokemondb.net/artwork/mawile.jpg,303," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Deceiver Pokémon, 0.6 m (2′00″), 11.5 kg (25.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/hyper-cutter"" title=""Prevents other Pokémon from lowering Attack stat."">Hyper Cutter</a></span><br/><span class=""text-muted"">2. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><small class=""text-muted""><a href=""/ability/sheer-force"" title=""Removes added effects to increase move damage."">Sheer Force</a> (hidden ability)</small><br/>",,,5
aron, https://img.pokemondb.net/artwork/aron.jpg,304," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Iron Armor Pokémon, 0.4 m (1′04″), 60.0 kg (132.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/rock-head"" title=""Protects the Pokémon from recoil damage."">Rock Head</a></span><br/><small class=""text-muted""><a href=""/ability/heavy-metal"" title=""Doubles the Pokémon's weight."">Heavy Metal</a> (hidden ability)</small><br/>",,,10
lairon, https://img.pokemondb.net/artwork/lairon.jpg,305," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Iron Armor Pokémon, 0.9 m (2′11″), 120.0 kg (264.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/rock-head"" title=""Protects the Pokémon from recoil damage."">Rock Head</a></span><br/><small class=""text-muted""><a href=""/ability/heavy-metal"" title=""Doubles the Pokémon's weight."">Heavy Metal</a> (hidden ability)</small><br/>",,,7
